5.112031480488034241e+00,-2.556549723279263109e+00,-2.555481757208770244e+00
-2.466116777604632659e+00,4.935383930183192547e+00,-2.469267152578558999e+00
-2.417497163219497036e+00,-2.477561574932541699e+00,4.895058738152038735e+00
-8.038082902588955525e-02,4.575377677882047633e-02,3.462705224707009893e-02
