5.251589993695255032e+00,-5.251589993695823466e+00
-1.657437093247928260e+03,1.657437093247928260e+03
1.461719354005907917e+03,-1.461719354005908372e+03
-2.807799737767712145e+02,2.807799737767707029e+02
