-7.506923674218265452e-01,2.186812507256182592e+00,-3.978776635472799361e-01,-1.038242476287069449e+00
-1.400098127523775160e+00,2.130569073751904519e-01,-5.772498919110974347e-02,1.244766209339693841e+00
2.160683637212780894e+00,-2.013965944532865926e+00,-3.079049704383288955e+00,2.932332011703388197e+00
3.956693062642923087e-01,9.643401000027052028e-02,1.380593612584211316e+00,-1.872696928848764930e+00
